"site","species","latitude","longitude","month","monthnum","year","precipitation"
"RH","WL",51.599195,10.009212,"nov","11","1979",79
"RH","ES",51.591288,10.007933,"nov","11","1979",99
"RH","SA",51.591288,10.007933,"nov","11","1979",99
"HR","TE",51.594201,10.078726,"nov","11","1979",88
"HR","HB",51.594201,10.078726,"nov","11","1979",88
"KB","SA",51.541803,9.80909,"nov","11","1979",85
"KB","ES",51.541803,9.80909,"nov","11","1979",85
"KB","HB",51.541803,9.80909,"nov","11","1979",85
"LB","TE",51.978579,10.435671,"nov","11","1979",79
"LB","SA",51.979376,10.430706,"nov","11","1979",79
"LB","ES",51.979376,10.430706,"nov","11","1979",79
"LB","HB",52.021368,10.416407,"nov","11","1979",67
"HL","HB",51.404239,10.655329,"nov","11","1979",92
"HL","TE",51.404239,10.655329,"nov","11","1979",92
"HL","SA",51.404239,10.655329,"nov","11","1979",92
"HL","ES",51.404239,10.655329,"nov","11","1979",92
"HK","ES",51.883832,11.32081,"nov","11","1979",54
"HK","TE",51.883832,11.32081,"nov","11","1979",54
"HK","SA",51.883832,11.32081,"nov","11","1979",54
"HK","HB",51.883832,11.32081,"nov","11","1979",54
"HK","WL",51.883832,11.32081,"nov","11","1979",54
"ZR","ES",51.434345,11.532753,"nov","11","1979",54
"ZR","WL",51.434345,11.532753,"nov","11","1979",54
"ZR","TE",51.425929,11.519468,"nov","11","1979",59
"ZR","HB",51.425929,11.519468,"nov","11","1979",59
"GW","TE",51.190417,11.750763,"nov","11","1979",68
"GW","ES",51.190417,11.750763,"nov","11","1979",68
"GW","HB",51.190417,11.750763,"nov","11","1979",68
"GW","WL",51.190417,11.750763,"nov","11","1979",68
"HA","ES",51.500328,11.926774,"nov","11","1979",45
"HA","TE",51.487351,11.867109,"nov","11","1979",46
"HA","WL",51.487351,11.867109,"nov","11","1979",46
"HA","HB",51.500328,11.926774,"nov","11","1979",45
"HA","SA",51.491306,11.891522,"nov","11","1979",44
"RH","WL",51.599195,10.009212,"nov","11","1980",60
"RH","ES",51.591288,10.007933,"nov","11","1980",74
"RH","SA",51.591288,10.007933,"nov","11","1980",74
"HR","TE",51.594201,10.078726,"nov","11","1980",60
"HR","HB",51.594201,10.078726,"nov","11","1980",60
"KB","SA",51.541803,9.80909,"nov","11","1980",65
"KB","ES",51.541803,9.80909,"nov","11","1980",65
"KB","HB",51.541803,9.80909,"nov","11","1980",65
"LB","TE",51.978579,10.435671,"nov","11","1980",55
"LB","SA",51.979376,10.430706,"nov","11","1980",53
"LB","ES",51.979376,10.430706,"nov","11","1980",53
"LB","HB",52.021368,10.416407,"nov","11","1980",42
"HL","HB",51.404239,10.655329,"nov","11","1980",67
"HL","TE",51.404239,10.655329,"nov","11","1980",67
"HL","SA",51.404239,10.655329,"nov","11","1980",67
"HL","ES",51.404239,10.655329,"nov","11","1980",67
"HK","ES",51.883832,11.32081,"nov","11","1980",34
"HK","TE",51.883832,11.32081,"nov","11","1980",34
"HK","SA",51.883832,11.32081,"nov","11","1980",34
"HK","HB",51.883832,11.32081,"nov","11","1980",34
"HK","WL",51.883832,11.32081,"nov","11","1980",34
"ZR","ES",51.434345,11.532753,"nov","11","1980",42
"ZR","WL",51.434345,11.532753,"nov","11","1980",42
"ZR","TE",51.425929,11.519468,"nov","11","1980",46
"ZR","HB",51.425929,11.519468,"nov","11","1980",46
"GW","TE",51.190417,11.750763,"nov","11","1980",47
"GW","ES",51.190417,11.750763,"nov","11","1980",47
"GW","HB",51.190417,11.750763,"nov","11","1980",47
"GW","WL",51.190417,11.750763,"nov","11","1980",47
"HA","ES",51.500328,11.926774,"nov","11","1980",43
"HA","TE",51.487351,11.867109,"nov","11","1980",43
"HA","WL",51.487351,11.867109,"nov","11","1980",43
"HA","HB",51.500328,11.926774,"nov","11","1980",43
"HA","SA",51.491306,11.891522,"nov","11","1980",42
"RH","WL",51.599195,10.009212,"nov","11","1981",112
"RH","ES",51.591288,10.007933,"nov","11","1981",141
"RH","SA",51.591288,10.007933,"nov","11","1981",141
"HR","TE",51.594201,10.078726,"nov","11","1981",119
"HR","HB",51.594201,10.078726,"nov","11","1981",119
"KB","SA",51.541803,9.80909,"nov","11","1981",142
"KB","ES",51.541803,9.80909,"nov","11","1981",142
"KB","HB",51.541803,9.80909,"nov","11","1981",142
"LB","TE",51.978579,10.435671,"nov","11","1981",104
"LB","SA",51.979376,10.430706,"nov","11","1981",104
"LB","ES",51.979376,10.430706,"nov","11","1981",104
"LB","HB",52.021368,10.416407,"nov","11","1981",83
"HL","HB",51.404239,10.655329,"nov","11","1981",135
"HL","TE",51.404239,10.655329,"nov","11","1981",135
"HL","SA",51.404239,10.655329,"nov","11","1981",135
"HL","ES",51.404239,10.655329,"nov","11","1981",135
"HK","ES",51.883832,11.32081,"nov","11","1981",51
"HK","TE",51.883832,11.32081,"nov","11","1981",51
"HK","SA",51.883832,11.32081,"nov","11","1981",51
"HK","HB",51.883832,11.32081,"nov","11","1981",51
"HK","WL",51.883832,11.32081,"nov","11","1981",51
"ZR","ES",51.434345,11.532753,"nov","11","1981",55
"ZR","WL",51.434345,11.532753,"nov","11","1981",55
"ZR","TE",51.425929,11.519468,"nov","11","1981",60
"ZR","HB",51.425929,11.519468,"nov","11","1981",60
"GW","TE",51.190417,11.750763,"nov","11","1981",67
"GW","ES",51.190417,11.750763,"nov","11","1981",67
"GW","HB",51.190417,11.750763,"nov","11","1981",67
"GW","WL",51.190417,11.750763,"nov","11","1981",67
"HA","ES",51.500328,11.926774,"nov","11","1981",53
"HA","TE",51.487351,11.867109,"nov","11","1981",51
"HA","WL",51.487351,11.867109,"nov","11","1981",51
"HA","HB",51.500328,11.926774,"nov","11","1981",53
"HA","SA",51.491306,11.891522,"nov","11","1981",50
"RH","WL",51.599195,10.009212,"nov","11","1982",34
"RH","ES",51.591288,10.007933,"nov","11","1982",43
"RH","SA",51.591288,10.007933,"nov","11","1982",43
"HR","TE",51.594201,10.078726,"nov","11","1982",38
"HR","HB",51.594201,10.078726,"nov","11","1982",38
"KB","SA",51.541803,9.80909,"nov","11","1982",36
"KB","ES",51.541803,9.80909,"nov","11","1982",36
"KB","HB",51.541803,9.80909,"nov","11","1982",36
"LB","TE",51.978579,10.435671,"nov","11","1982",50
"LB","SA",51.979376,10.430706,"nov","11","1982",50
"LB","ES",51.979376,10.430706,"nov","11","1982",50
"LB","HB",52.021368,10.416407,"nov","11","1982",43
"HL","HB",51.404239,10.655329,"nov","11","1982",33
"HL","TE",51.404239,10.655329,"nov","11","1982",33
"HL","SA",51.404239,10.655329,"nov","11","1982",33
"HL","ES",51.404239,10.655329,"nov","11","1982",33
"HK","ES",51.883832,11.32081,"nov","11","1982",21
"HK","TE",51.883832,11.32081,"nov","11","1982",21
"HK","SA",51.883832,11.32081,"nov","11","1982",21
"HK","HB",51.883832,11.32081,"nov","11","1982",21
"HK","WL",51.883832,11.32081,"nov","11","1982",21
"ZR","ES",51.434345,11.532753,"nov","11","1982",14
"ZR","WL",51.434345,11.532753,"nov","11","1982",14
"ZR","TE",51.425929,11.519468,"nov","11","1982",16
"ZR","HB",51.425929,11.519468,"nov","11","1982",16
"GW","TE",51.190417,11.750763,"nov","11","1982",14
"GW","ES",51.190417,11.750763,"nov","11","1982",14
"GW","HB",51.190417,11.750763,"nov","11","1982",14
"GW","WL",51.190417,11.750763,"nov","11","1982",14
"HA","ES",51.500328,11.926774,"nov","11","1982",7
"HA","TE",51.487351,11.867109,"nov","11","1982",7
"HA","WL",51.487351,11.867109,"nov","11","1982",7
"HA","HB",51.500328,11.926774,"nov","11","1982",7
"HA","SA",51.491306,11.891522,"nov","11","1982",7
"RH","WL",51.599195,10.009212,"nov","11","1983",59
"RH","ES",51.591288,10.007933,"nov","11","1983",73
"RH","SA",51.591288,10.007933,"nov","11","1983",73
"HR","TE",51.594201,10.078726,"nov","11","1983",59
"HR","HB",51.594201,10.078726,"nov","11","1983",59
"KB","SA",51.541803,9.80909,"nov","11","1983",63
"KB","ES",51.541803,9.80909,"nov","11","1983",63
"KB","HB",51.541803,9.80909,"nov","11","1983",63
"LB","TE",51.978579,10.435671,"nov","11","1983",87
"LB","SA",51.979376,10.430706,"nov","11","1983",87
"LB","ES",51.979376,10.430706,"nov","11","1983",87
"LB","HB",52.021368,10.416407,"nov","11","1983",74
"HL","HB",51.404239,10.655329,"nov","11","1983",58
"HL","TE",51.404239,10.655329,"nov","11","1983",58
"HL","SA",51.404239,10.655329,"nov","11","1983",58
"HL","ES",51.404239,10.655329,"nov","11","1983",58
"HK","ES",51.883832,11.32081,"nov","11","1983",37
"HK","TE",51.883832,11.32081,"nov","11","1983",37
"HK","SA",51.883832,11.32081,"nov","11","1983",37
"HK","HB",51.883832,11.32081,"nov","11","1983",37
"HK","WL",51.883832,11.32081,"nov","11","1983",37
"ZR","ES",51.434345,11.532753,"nov","11","1983",25
"ZR","WL",51.434345,11.532753,"nov","11","1983",25
"ZR","TE",51.425929,11.519468,"nov","11","1983",26
"ZR","HB",51.425929,11.519468,"nov","11","1983",26
"GW","TE",51.190417,11.750763,"nov","11","1983",29
"GW","ES",51.190417,11.750763,"nov","11","1983",29
"GW","HB",51.190417,11.750763,"nov","11","1983",29
"GW","WL",51.190417,11.750763,"nov","11","1983",29
"HA","ES",51.500328,11.926774,"nov","11","1983",24
"HA","TE",51.487351,11.867109,"nov","11","1983",22
"HA","WL",51.487351,11.867109,"nov","11","1983",22
"HA","HB",51.500328,11.926774,"nov","11","1983",24
"HA","SA",51.491306,11.891522,"nov","11","1983",22
"RH","WL",51.599195,10.009212,"nov","11","1984",49
"RH","ES",51.591288,10.007933,"nov","11","1984",61
"RH","SA",51.591288,10.007933,"nov","11","1984",61
"HR","TE",51.594201,10.078726,"nov","11","1984",49
"HR","HB",51.594201,10.078726,"nov","11","1984",49
"KB","SA",51.541803,9.80909,"nov","11","1984",53
"KB","ES",51.541803,9.80909,"nov","11","1984",53
"KB","HB",51.541803,9.80909,"nov","11","1984",53
"LB","TE",51.978579,10.435671,"nov","11","1984",39
"LB","SA",51.979376,10.430706,"nov","11","1984",40
"LB","ES",51.979376,10.430706,"nov","11","1984",40
"LB","HB",52.021368,10.416407,"nov","11","1984",34
"HL","HB",51.404239,10.655329,"nov","11","1984",58
"HL","TE",51.404239,10.655329,"nov","11","1984",58
"HL","SA",51.404239,10.655329,"nov","11","1984",58
"HL","ES",51.404239,10.655329,"nov","11","1984",58
"HK","ES",51.883832,11.32081,"nov","11","1984",24
"HK","TE",51.883832,11.32081,"nov","11","1984",24
"HK","SA",51.883832,11.32081,"nov","11","1984",24
"HK","HB",51.883832,11.32081,"nov","11","1984",24
"HK","WL",51.883832,11.32081,"nov","11","1984",24
"ZR","ES",51.434345,11.532753,"nov","11","1984",34
"ZR","WL",51.434345,11.532753,"nov","11","1984",34
"ZR","TE",51.425929,11.519468,"nov","11","1984",36
"ZR","HB",51.425929,11.519468,"nov","11","1984",36
"GW","TE",51.190417,11.750763,"nov","11","1984",38
"GW","ES",51.190417,11.750763,"nov","11","1984",38
"GW","HB",51.190417,11.750763,"nov","11","1984",38
"GW","WL",51.190417,11.750763,"nov","11","1984",38
"HA","ES",51.500328,11.926774,"nov","11","1984",25
"HA","TE",51.487351,11.867109,"nov","11","1984",26
"HA","WL",51.487351,11.867109,"nov","11","1984",26
"HA","HB",51.500328,11.926774,"nov","11","1984",25
"HA","SA",51.491306,11.891522,"nov","11","1984",25
"RH","WL",51.599195,10.009212,"nov","11","1985",48
"RH","ES",51.591288,10.007933,"nov","11","1985",59
"RH","SA",51.591288,10.007933,"nov","11","1985",59
"HR","TE",51.594201,10.078726,"nov","11","1985",49
"HR","HB",51.594201,10.078726,"nov","11","1985",49
"KB","SA",51.541803,9.80909,"nov","11","1985",54
"KB","ES",51.541803,9.80909,"nov","11","1985",54
"KB","HB",51.541803,9.80909,"nov","11","1985",54
"LB","TE",51.978579,10.435671,"nov","11","1985",60
"LB","SA",51.979376,10.430706,"nov","11","1985",61
"LB","ES",51.979376,10.430706,"nov","11","1985",61
"LB","HB",52.021368,10.416407,"nov","11","1985",53
"HL","HB",51.404239,10.655329,"nov","11","1985",58
"HL","TE",51.404239,10.655329,"nov","11","1985",58
"HL","SA",51.404239,10.655329,"nov","11","1985",58
"HL","ES",51.404239,10.655329,"nov","11","1985",58
"HK","ES",51.883832,11.32081,"nov","11","1985",31
"HK","TE",51.883832,11.32081,"nov","11","1985",31
"HK","SA",51.883832,11.32081,"nov","11","1985",31
"HK","HB",51.883832,11.32081,"nov","11","1985",31
"HK","WL",51.883832,11.32081,"nov","11","1985",31
"ZR","ES",51.434345,11.532753,"nov","11","1985",35
"ZR","WL",51.434345,11.532753,"nov","11","1985",35
"ZR","TE",51.425929,11.519468,"nov","11","1985",37
"ZR","HB",51.425929,11.519468,"nov","11","1985",37
"GW","TE",51.190417,11.750763,"nov","11","1985",45
"GW","ES",51.190417,11.750763,"nov","11","1985",45
"GW","HB",51.190417,11.750763,"nov","11","1985",45
"GW","WL",51.190417,11.750763,"nov","11","1985",45
"HA","ES",51.500328,11.926774,"nov","11","1985",28
"HA","TE",51.487351,11.867109,"nov","11","1985",30
"HA","WL",51.487351,11.867109,"nov","11","1985",30
"HA","HB",51.500328,11.926774,"nov","11","1985",28
"HA","SA",51.491306,11.891522,"nov","11","1985",29
"RH","WL",51.599195,10.009212,"nov","11","1986",21
"RH","ES",51.591288,10.007933,"nov","11","1986",27
"RH","SA",51.591288,10.007933,"nov","11","1986",27
"HR","TE",51.594201,10.078726,"nov","11","1986",24
"HR","HB",51.594201,10.078726,"nov","11","1986",24
"KB","SA",51.541803,9.80909,"nov","11","1986",27
"KB","ES",51.541803,9.80909,"nov","11","1986",27
"KB","HB",51.541803,9.80909,"nov","11","1986",27
"LB","TE",51.978579,10.435671,"nov","11","1986",28
"LB","SA",51.979376,10.430706,"nov","11","1986",28
"LB","ES",51.979376,10.430706,"nov","11","1986",28
"LB","HB",52.021368,10.416407,"nov","11","1986",23
"HL","HB",51.404239,10.655329,"nov","11","1986",17
"HL","TE",51.404239,10.655329,"nov","11","1986",17
"HL","SA",51.404239,10.655329,"nov","11","1986",17
"HL","ES",51.404239,10.655329,"nov","11","1986",17
"HK","ES",51.883832,11.32081,"nov","11","1986",8
"HK","TE",51.883832,11.32081,"nov","11","1986",8
"HK","SA",51.883832,11.32081,"nov","11","1986",8
"HK","HB",51.883832,11.32081,"nov","11","1986",8
"HK","WL",51.883832,11.32081,"nov","11","1986",8
"ZR","ES",51.434345,11.532753,"nov","11","1986",6
"ZR","WL",51.434345,11.532753,"nov","11","1986",6
"ZR","TE",51.425929,11.519468,"nov","11","1986",7
"ZR","HB",51.425929,11.519468,"nov","11","1986",7
"GW","TE",51.190417,11.750763,"nov","11","1986",8
"GW","ES",51.190417,11.750763,"nov","11","1986",8
"GW","HB",51.190417,11.750763,"nov","11","1986",8
"GW","WL",51.190417,11.750763,"nov","11","1986",8
"HA","ES",51.500328,11.926774,"nov","11","1986",4
"HA","TE",51.487351,11.867109,"nov","11","1986",4
"HA","WL",51.487351,11.867109,"nov","11","1986",4
"HA","HB",51.500328,11.926774,"nov","11","1986",4
"HA","SA",51.491306,11.891522,"nov","11","1986",4
"RH","WL",51.599195,10.009212,"nov","11","1987",71
"RH","ES",51.591288,10.007933,"nov","11","1987",89
"RH","SA",51.591288,10.007933,"nov","11","1987",89
"HR","TE",51.594201,10.078726,"nov","11","1987",77
"HR","HB",51.594201,10.078726,"nov","11","1987",77
"KB","SA",51.541803,9.80909,"nov","11","1987",78
"KB","ES",51.541803,9.80909,"nov","11","1987",78
"KB","HB",51.541803,9.80909,"nov","11","1987",78
"LB","TE",51.978579,10.435671,"nov","11","1987",99
"LB","SA",51.979376,10.430706,"nov","11","1987",101
"LB","ES",51.979376,10.430706,"nov","11","1987",101
"LB","HB",52.021368,10.416407,"nov","11","1987",86
"HL","HB",51.404239,10.655329,"nov","11","1987",67
"HL","TE",51.404239,10.655329,"nov","11","1987",67
"HL","SA",51.404239,10.655329,"nov","11","1987",67
"HL","ES",51.404239,10.655329,"nov","11","1987",67
"HK","ES",51.883832,11.32081,"nov","11","1987",52
"HK","TE",51.883832,11.32081,"nov","11","1987",52
"HK","SA",51.883832,11.32081,"nov","11","1987",52
"HK","HB",51.883832,11.32081,"nov","11","1987",52
"HK","WL",51.883832,11.32081,"nov","11","1987",52
"ZR","ES",51.434345,11.532753,"nov","11","1987",41
"ZR","WL",51.434345,11.532753,"nov","11","1987",41
"ZR","TE",51.425929,11.519468,"nov","11","1987",44
"ZR","HB",51.425929,11.519468,"nov","11","1987",44
"GW","TE",51.190417,11.750763,"nov","11","1987",48
"GW","ES",51.190417,11.750763,"nov","11","1987",48
"GW","HB",51.190417,11.750763,"nov","11","1987",48
"GW","WL",51.190417,11.750763,"nov","11","1987",48
"HA","ES",51.500328,11.926774,"nov","11","1987",44
"HA","TE",51.487351,11.867109,"nov","11","1987",46
"HA","WL",51.487351,11.867109,"nov","11","1987",46
"HA","HB",51.500328,11.926774,"nov","11","1987",44
"HA","SA",51.491306,11.891522,"nov","11","1987",45
"RH","WL",51.599195,10.009212,"nov","11","1988",73
"RH","ES",51.591288,10.007933,"nov","11","1988",90
"RH","SA",51.591288,10.007933,"nov","11","1988",90
"HR","TE",51.594201,10.078726,"nov","11","1988",79
"HR","HB",51.594201,10.078726,"nov","11","1988",79
"KB","SA",51.541803,9.80909,"nov","11","1988",64
"KB","ES",51.541803,9.80909,"nov","11","1988",64
"KB","HB",51.541803,9.80909,"nov","11","1988",64
"LB","TE",51.978579,10.435671,"nov","11","1988",97
"LB","SA",51.979376,10.430706,"nov","11","1988",97
"LB","ES",51.979376,10.430706,"nov","11","1988",97
"LB","HB",52.021368,10.416407,"nov","11","1988",82
"HL","HB",51.404239,10.655329,"nov","11","1988",93
"HL","TE",51.404239,10.655329,"nov","11","1988",93
"HL","SA",51.404239,10.655329,"nov","11","1988",93
"HL","ES",51.404239,10.655329,"nov","11","1988",93
"HK","ES",51.883832,11.32081,"nov","11","1988",61
"HK","TE",51.883832,11.32081,"nov","11","1988",61
"HK","SA",51.883832,11.32081,"nov","11","1988",61
"HK","HB",51.883832,11.32081,"nov","11","1988",61
"HK","WL",51.883832,11.32081,"nov","11","1988",61
"ZR","ES",51.434345,11.532753,"nov","11","1988",55
"ZR","WL",51.434345,11.532753,"nov","11","1988",55
"ZR","TE",51.425929,11.519468,"nov","11","1988",59
"ZR","HB",51.425929,11.519468,"nov","11","1988",59
"GW","TE",51.190417,11.750763,"nov","11","1988",66
"GW","ES",51.190417,11.750763,"nov","11","1988",66
"GW","HB",51.190417,11.750763,"nov","11","1988",66
"GW","WL",51.190417,11.750763,"nov","11","1988",66
"HA","ES",51.500328,11.926774,"nov","11","1988",48
"HA","TE",51.487351,11.867109,"nov","11","1988",49
"HA","WL",51.487351,11.867109,"nov","11","1988",49
"HA","HB",51.500328,11.926774,"nov","11","1988",48
"HA","SA",51.491306,11.891522,"nov","11","1988",47
"RH","WL",51.599195,10.009212,"nov","11","1989",46
"RH","ES",51.591288,10.007933,"nov","11","1989",58
"RH","SA",51.591288,10.007933,"nov","11","1989",58
"HR","TE",51.594201,10.078726,"nov","11","1989",51
"HR","HB",51.594201,10.078726,"nov","11","1989",51
"KB","SA",51.541803,9.80909,"nov","11","1989",48
"KB","ES",51.541803,9.80909,"nov","11","1989",48
"KB","HB",51.541803,9.80909,"nov","11","1989",48
"LB","TE",51.978579,10.435671,"nov","11","1989",48
"LB","SA",51.979376,10.430706,"nov","11","1989",48
"LB","ES",51.979376,10.430706,"nov","11","1989",48
"LB","HB",52.021368,10.416407,"nov","11","1989",41
"HL","HB",51.404239,10.655329,"nov","11","1989",72
"HL","TE",51.404239,10.655329,"nov","11","1989",72
"HL","SA",51.404239,10.655329,"nov","11","1989",72
"HL","ES",51.404239,10.655329,"nov","11","1989",72
"HK","ES",51.883832,11.32081,"nov","11","1989",60
"HK","TE",51.883832,11.32081,"nov","11","1989",60
"HK","SA",51.883832,11.32081,"nov","11","1989",60
"HK","HB",51.883832,11.32081,"nov","11","1989",60
"HK","WL",51.883832,11.32081,"nov","11","1989",60
"ZR","ES",51.434345,11.532753,"nov","11","1989",46
"ZR","WL",51.434345,11.532753,"nov","11","1989",46
"ZR","TE",51.425929,11.519468,"nov","11","1989",49
"ZR","HB",51.425929,11.519468,"nov","11","1989",49
"GW","TE",51.190417,11.750763,"nov","11","1989",71
"GW","ES",51.190417,11.750763,"nov","11","1989",71
"GW","HB",51.190417,11.750763,"nov","11","1989",71
"GW","WL",51.190417,11.750763,"nov","11","1989",71
"HA","ES",51.500328,11.926774,"nov","11","1989",54
"HA","TE",51.487351,11.867109,"nov","11","1989",57
"HA","WL",51.487351,11.867109,"nov","11","1989",57
"HA","HB",51.500328,11.926774,"nov","11","1989",54
"HA","SA",51.491306,11.891522,"nov","11","1989",55
"RH","WL",51.599195,10.009212,"nov","11","1990",109
"RH","ES",51.591288,10.007933,"nov","11","1990",135
"RH","SA",51.591288,10.007933,"nov","11","1990",135
"HR","TE",51.594201,10.078726,"nov","11","1990",118
"HR","HB",51.594201,10.078726,"nov","11","1990",118
"KB","SA",51.541803,9.80909,"nov","11","1990",102
"KB","ES",51.541803,9.80909,"nov","11","1990",102
"KB","HB",51.541803,9.80909,"nov","11","1990",102
"LB","TE",51.978579,10.435671,"nov","11","1990",121
"LB","SA",51.979376,10.430706,"nov","11","1990",120
"LB","ES",51.979376,10.430706,"nov","11","1990",120
"LB","HB",52.021368,10.416407,"nov","11","1990",97
"HL","HB",51.404239,10.655329,"nov","11","1990",98
"HL","TE",51.404239,10.655329,"nov","11","1990",98
"HL","SA",51.404239,10.655329,"nov","11","1990",98
"HL","ES",51.404239,10.655329,"nov","11","1990",98
"HK","ES",51.883832,11.32081,"nov","11","1990",67
"HK","TE",51.883832,11.32081,"nov","11","1990",67
"HK","SA",51.883832,11.32081,"nov","11","1990",67
"HK","HB",51.883832,11.32081,"nov","11","1990",67
"HK","WL",51.883832,11.32081,"nov","11","1990",67
"ZR","ES",51.434345,11.532753,"nov","11","1990",54
"ZR","WL",51.434345,11.532753,"nov","11","1990",54
"ZR","TE",51.425929,11.519468,"nov","11","1990",57
"ZR","HB",51.425929,11.519468,"nov","11","1990",57
"GW","TE",51.190417,11.750763,"nov","11","1990",56
"GW","ES",51.190417,11.750763,"nov","11","1990",56
"GW","HB",51.190417,11.750763,"nov","11","1990",56
"GW","WL",51.190417,11.750763,"nov","11","1990",56
"HA","ES",51.500328,11.926774,"nov","11","1990",63
"HA","TE",51.487351,11.867109,"nov","11","1990",67
"HA","WL",51.487351,11.867109,"nov","11","1990",67
"HA","HB",51.500328,11.926774,"nov","11","1990",63
"HA","SA",51.491306,11.891522,"nov","11","1990",65
"RH","WL",51.599195,10.009212,"nov","11","1991",93
"RH","ES",51.591288,10.007933,"nov","11","1991",116
"RH","SA",51.591288,10.007933,"nov","11","1991",116
"HR","TE",51.594201,10.078726,"nov","11","1991",96
"HR","HB",51.594201,10.078726,"nov","11","1991",96
"KB","SA",51.541803,9.80909,"nov","11","1991",102
"KB","ES",51.541803,9.80909,"nov","11","1991",102
"KB","HB",51.541803,9.80909,"nov","11","1991",102
"LB","TE",51.978579,10.435671,"nov","11","1991",101
"LB","SA",51.979376,10.430706,"nov","11","1991",99
"LB","ES",51.979376,10.430706,"nov","11","1991",99
"LB","HB",52.021368,10.416407,"nov","11","1991",78
"HL","HB",51.404239,10.655329,"nov","11","1991",67
"HL","TE",51.404239,10.655329,"nov","11","1991",67
"HL","SA",51.404239,10.655329,"nov","11","1991",67
"HL","ES",51.404239,10.655329,"nov","11","1991",67
"HK","ES",51.883832,11.32081,"nov","11","1991",45
"HK","TE",51.883832,11.32081,"nov","11","1991",45
"HK","SA",51.883832,11.32081,"nov","11","1991",45
"HK","HB",51.883832,11.32081,"nov","11","1991",45
"HK","WL",51.883832,11.32081,"nov","11","1991",45
"ZR","ES",51.434345,11.532753,"nov","11","1991",38
"ZR","WL",51.434345,11.532753,"nov","11","1991",38
"ZR","TE",51.425929,11.519468,"nov","11","1991",41
"ZR","HB",51.425929,11.519468,"nov","11","1991",41
"GW","TE",51.190417,11.750763,"nov","11","1991",35
"GW","ES",51.190417,11.750763,"nov","11","1991",35
"GW","HB",51.190417,11.750763,"nov","11","1991",35
"GW","WL",51.190417,11.750763,"nov","11","1991",35
"HA","ES",51.500328,11.926774,"nov","11","1991",26
"HA","TE",51.487351,11.867109,"nov","11","1991",26
"HA","WL",51.487351,11.867109,"nov","11","1991",26
"HA","HB",51.500328,11.926774,"nov","11","1991",26
"HA","SA",51.491306,11.891522,"nov","11","1991",25
"RH","WL",51.599195,10.009212,"nov","11","1992",117
"RH","ES",51.591288,10.007933,"nov","11","1992",145
"RH","SA",51.591288,10.007933,"nov","11","1992",145
"HR","TE",51.594201,10.078726,"nov","11","1992",125
"HR","HB",51.594201,10.078726,"nov","11","1992",125
"KB","SA",51.541803,9.80909,"nov","11","1992",113
"KB","ES",51.541803,9.80909,"nov","11","1992",113
"KB","HB",51.541803,9.80909,"nov","11","1992",113
"LB","TE",51.978579,10.435671,"nov","11","1992",101
"LB","SA",51.979376,10.430706,"nov","11","1992",98
"LB","ES",51.979376,10.430706,"nov","11","1992",98
"LB","HB",52.021368,10.416407,"nov","11","1992",77
"HL","HB",51.404239,10.655329,"nov","11","1992",111
"HL","TE",51.404239,10.655329,"nov","11","1992",111
"HL","SA",51.404239,10.655329,"nov","11","1992",111
"HL","ES",51.404239,10.655329,"nov","11","1992",111
"HK","ES",51.883832,11.32081,"nov","11","1992",42
"HK","TE",51.883832,11.32081,"nov","11","1992",42
"HK","SA",51.883832,11.32081,"nov","11","1992",42
"HK","HB",51.883832,11.32081,"nov","11","1992",42
"HK","WL",51.883832,11.32081,"nov","11","1992",42
"ZR","ES",51.434345,11.532753,"nov","11","1992",54
"ZR","WL",51.434345,11.532753,"nov","11","1992",54
"ZR","TE",51.425929,11.519468,"nov","11","1992",58
"ZR","HB",51.425929,11.519468,"nov","11","1992",58
"GW","TE",51.190417,11.750763,"nov","11","1992",56
"GW","ES",51.190417,11.750763,"nov","11","1992",56
"GW","HB",51.190417,11.750763,"nov","11","1992",56
"GW","WL",51.190417,11.750763,"nov","11","1992",56
"HA","ES",51.500328,11.926774,"nov","11","1992",35
"HA","TE",51.487351,11.867109,"nov","11","1992",37
"HA","WL",51.487351,11.867109,"nov","11","1992",37
"HA","HB",51.500328,11.926774,"nov","11","1992",35
"HA","SA",51.491306,11.891522,"nov","11","1992",35
"RH","WL",51.599195,10.009212,"nov","11","1993",34
"RH","ES",51.591288,10.007933,"nov","11","1993",43
"RH","SA",51.591288,10.007933,"nov","11","1993",43
"HR","TE",51.594201,10.078726,"nov","11","1993",40
"HR","HB",51.594201,10.078726,"nov","11","1993",40
"KB","SA",51.541803,9.80909,"nov","11","1993",32
"KB","ES",51.541803,9.80909,"nov","11","1993",32
"KB","HB",51.541803,9.80909,"nov","11","1993",32
"LB","TE",51.978579,10.435671,"nov","11","1993",51
"LB","SA",51.979376,10.430706,"nov","11","1993",50
"LB","ES",51.979376,10.430706,"nov","11","1993",50
"LB","HB",52.021368,10.416407,"nov","11","1993",37
"HL","HB",51.404239,10.655329,"nov","11","1993",43
"HL","TE",51.404239,10.655329,"nov","11","1993",43
"HL","SA",51.404239,10.655329,"nov","11","1993",43
"HL","ES",51.404239,10.655329,"nov","11","1993",43
"HK","ES",51.883832,11.32081,"nov","11","1993",35
"HK","TE",51.883832,11.32081,"nov","11","1993",35
"HK","SA",51.883832,11.32081,"nov","11","1993",35
"HK","HB",51.883832,11.32081,"nov","11","1993",35
"HK","WL",51.883832,11.32081,"nov","11","1993",35
